x0,x1,x2,x3
-0.450370442383,-2.24437667366,-0.499678045078,-1.1636068405
1.86615885549,-1.18040719311,1.8983482041,-1.07251152625
-1.73138541973,0.248745816641,0.177044720193,-1.6187082266
-2.21118391134,-0.0662799781496,0.748190588494,-0.967795529285
0.73945525675,1.76212403379,2.31921041415,2.08027046979
1.77313439269,-1.08901101781,1.44931534303,-1.26816644481
-2.03963031389,-2.43463213997,-0.117405336,-0.56833521647
-1.01613538926,-0.104997382442,-0.241900043038,-1.75346683118
-0.816553233639,-2.36469320243,-1.24559460105,-2.55284343204
-0.902243828049,-0.954482758168,-0.430703715755,-1.5906977142
-1.44535659886,-1.39554233149,0.309752137616,-1.59561886233
-1.12270617093,-0.720477678797,-0.747724623487,-0.646998502631
1.20498019051,-2.31630488084,-0.0985727167623,-1.44581767226
-0.292807789215,-1.03105301886,-0.0350728511823,-1.47005854489
0.679506129672,0.888446437498,0.740592066319,0.0563670216419
0.938202566154,2.80579653636,0.437427802421,2.14738176381
1.20663675771,-0.723582956998,0.435443259682,-1.32145427859
1.22615549118,0.823352548512,0.795732111759,-0.0942335660877
-1.18925668773,-1.01916902428,0.367175038791,-0.519130357531
1.42359311103,-1.19619789915,0.0335434809229,-0.711550204054
0.841336457393,-0.545596595251,0.682718331837,0.202907730922
0.164252495521,1.10006016633,2.21276049964,2.56191010233
1.30765086143,1.54525555246,1.32044100631,2.17214470334
0.320810071864,-1.94700612227,1.10414644437,-1.11987941338
0.144510533776,1.49909890112,0.831772221289,0.737625434715
1.77386815307,1.83092121389,1.44711115542,0.199896561089
2.08580638287,1.08097224401,1.82550802884,1.04726293699
0.281552464327,0.112608898493,1.19873774112,-1.00494403319
-2.34214422021,-2.02978848376,-0.764605477527,-1.51592055281
1.618176844,0.945513962091,0.873664060487,3.23517529749
-1.91515884756,-2.11851049415,-1.44101748567,-0.487631148243
1.285776929,-0.191808522966,1.72040894613,1.33081823769
0.221979430144,1.1725533449,1.34875522395,1.79810432696
1.37415395394,1.62135879811,0.77553266211,2.25664794914
-1.2207076587,-1.65871589047,-0.827741469279,-1.561596019
1.12621353594,-1.66929499207,0.586427156336,-0.128471294244
-0.806392946086,-0.994010743423,-2.09961701999,-0.0510989450028
1.21563537765,0.725846002805,1.18838885887,0.759765407152
-1.3685885932,-1.92564320428,-0.713654543166,-0.53336048158
1.82320768964,-0.205661969593,1.30110008202,-0.644025277661
0.623846187481,-0.672033478027,1.85120457724,-1.50352518077
-0.747841774046,-0.621075094194,-1.70044056074,-1.59856683209
1.78823517554,0.964024393488,-0.241122727745,1.8833450505
-0.467645716291,-2.22006327134,-1.42529815425,0.0977277006691
2.75222025363,-1.33878903772,1.48944870707,-2.12534891737
1.88683780443,0.504631374067,1.3106735997,1.5422438374
0.846517226582,-0.788688633495,-1.27042573281,-2.54370606093
-0.900882949282,-0.667318976698,-0.180536859478,-2.15865729853
1.80464115481,-2.10203920241,1.28538281579,-0.593300322027
-2.28932844107,-0.375552680188,-1.41292462243,-0.510917830538
1.15768880541,-0.575266494856,1.98748462429,-1.21679756826
2.13531162345,-1.36388390201,0.0672851533013,-0.558006975609
2.02608518502,-0.235223516474,1.36571164765,-1.31401781118
-1.88769576348,-1.11778139414,-0.952139903823,-2.22252670791
0.0229475584653,1.41394446923,0.49320676778,0.863226754176
1.55633096573,0.404486046399,1.86622521421,0.104839874248
0.559284037695,-1.86281234492,1.3001678263,-2.01923254534
-0.419473359192,-1.44215606716,-0.796158071403,-1.25450130644
-0.325530266868,1.14930559516,1.00084383275,0.428037958252
2.34641205638,0.457769520987,-0.182428126577,0.670115381508
1.09787495096,-0.833050752029,1.61990395719,0.247179350527
2.48550933791,1.72272568239,-0.0635589761678,0.661036148994
0.702781283785,-0.721653748757,0.676084346403,-1.21493383865
1.06206031367,1.13812099518,0.567643673196,0.778749000781
0.843758421756,2.04290440702,-0.120632784934,0.420052082654
0.928527858776,-0.973712846338,1.28044914684,-1.55165337773
0.731072834005,-1.53349341396,2.81018262298,-0.706664485673
-1.80639828331,-0.923641920755,-0.729820935202,-1.82365146073
0.652186710861,-0.948279144713,2.70791212689,-0.789130263936
0.474495765855,-0.445102287586,-0.0336600564626,-0.259539294721
-2.26262533886,-0.767970372568,-0.744806965851,-1.47612143344
1.32174612265,-0.360474947702,1.09349579088,-0.52703488272
-0.805155955749,-1.35644935382,-1.59245180392,-1.40943535739
